student_id,study_hours,attendance_percentage,internet_access,extra_activities,math_score,science_score,english_score,overall_score,final_grade
6486,7.9,54.8,yes,no,69.1,85.4,87.0,81.8,C
6487,2.3,56.2,yes,no,28.9,46.5,15.6,41.3,E
6488,5.4,83.3,yes,no,73.8,77.5,78.7,74.7,C
6489,5.6,51.6,yes,no,72.8,61.4,63.1,68.5,D
6490,7.7,55.8,yes,no,84.0,100.0,81.2,91.6,B
6491,4.1,88.2,yes,yes,53.3,71.2,67.4,72.1,C
6492,2.3,58.3,yes,no,41.4,33.4,38.6,42.5,E
6493,3.2,74.8,yes,no,59.0,73.6,48.2,60.4,D
6494,5.3,54.9,yes,yes,64.5,87.1,65.0,68.7,D
6495,4.0,61.8,yes,yes,48.0,64.2,69.6,48.0,E
6496,1.1,94.0,yes,no,61.1,39.2,37.3,52.0,E
6497,6.6,87.7,yes,no,95.4,100.0,99.1,95.9,A
6498,7.0,59.4,yes,no,74.7,66.3,74.7,71.4,C
6499,4.1,60.7,yes,yes,63.0,52.7,63.4,59.6,D
6500,4.4,73.7,yes,yes,56.9,58.1,54.9,54.9,E
6501,4.2,81.6,yes,no,62.2,63.2,71.1,66.3,D
6502,4.5,79.1,no,no,71.6,63.6,55.7,69.6,D
6503,1.3,64.2,yes,no,41.5,26.4,26.1,31.0,F
6504,3.8,97.3,yes,no,54.8,63.2,59.7,61.9,D
6505,3.9,91.8,yes,no,49.1,59.1,83.1,63.4,D
6506,8.0,82.6,yes,yes,100.0,100.0,95.9,100.0,A
6507,0.9,95.4,yes,yes,38.5,43.8,36.0,45.6,E
6508,2.8,64.7,yes,no,49.7,35.6,51.9,44.3,E
6509,4.2,65.0,no,no,51.2,54.3,76.6,66.6,D
6510,6.9,65.5,yes,yes,82.5,93.7,89.8,89.5,B
6511,4.0,58.0,no,yes,60.4,58.9,40.0,57.8,D
6512,2.7,57.0,yes,yes,34.1,42.1,38.3,37.9,F
6513,4.5,95.5,yes,yes,78.4,75.2,67.9,74.4,C
6514,2.7,92.9,yes,yes,62.7,59.5,56.9,55.2,D
6515,4.6,77.4,no,yes,56.9,52.1,51.6,59.1,D
6516,5.7,83.0,yes,yes,86.4,86.7,87.8,88.7,B
6517,4.5,61.9,yes,no,49.1,68.8,46.2,52.6,E
6518,5.1,51.1,yes,yes,54.1,60.3,38.0,57.6,D
6519,0.8,72.1,yes,no,39.0,41.6,41.3,30.8,F
6520,5.4,83.5,yes,no,76.4,59.0,61.8,72.2,C
6521,7.8,84.0,no,yes,84.9,85.3,91.3,90.4,B
6522,4.2,80.2,yes,no,80.4,58.7,82.8,66.7,D
6523,6.5,96.3,yes,no,100.0,83.9,88.0,96.0,A
6524,4.6,60.5,no,no,54.8,54.5,60.2,55.0,D
6525,5.8,63.2,yes,no,66.3,72.8,67.4,77.5,C
6526,2.8,54.0,yes,yes,39.7,43.2,50.3,45.3,E
6527,7.8,96.8,yes,yes,97.6,100.0,94.7,100.0,A
6528,2.1,72.7,yes,no,48.9,42.3,26.2,46.4,E
6529,1.7,70.1,no,no,64.6,53.4,55.5,49.0,E
6530,0.8,99.3,yes,yes,58.2,52.5,41.1,43.3,E
6531,4.6,71.4,yes,no,72.3,51.1,72.8,69.5,D
6532,5.1,66.7,yes,no,34.2,57.5,62.8,62.1,D
6533,5.4,60.4,yes,yes,46.3,67.1,51.1,58.9,D
6534,1.8,72.0,yes,yes,34.1,40.7,57.5,47.7,E
6535,5.4,84.3,yes,no,93.3,96.5,84.0,81.0,C
6536,1.7,95.7,yes,yes,41.7,68.9,46.0,52.8,E
6537,6.2,59.6,yes,no,61.7,70.0,79.4,80.1,C
6538,2.6,84.6,no,yes,76.5,54.6,73.9,58.8,D
6539,3.7,50.3,no,yes,45.0,53.4,47.1,49.8,E
6540,3.3,90.0,yes,no,65.1,79.6,61.3,63.8,D
6541,3.3,64.0,yes,no,60.4,62.1,71.1,57.4,D
6542,5.9,52.0,yes,no,69.2,65.5,86.1,62.5,D
6543,8.0,69.7,no,no,70.3,89.2,77.6,86.8,B
6544,4.5,94.6,no,yes,56.3,74.4,68.6,69.7,D
6545,3.5,61.6,yes,yes,70.1,56.1,54.7,55.8,D
6546,2.7,64.4,no,yes,44.9,55.9,65.3,55.7,D
6547,5.2,58.4,yes,yes,54.5,54.5,72.9,56.3,D
6548,3.9,99.1,yes,no,82.6,64.7,62.7,65.1,D
6549,6.3,71.6,no,yes,88.9,70.7,54.5,72.7,C
6550,5.1,97.4,yes,no,76.3,85.3,70.7,71.2,C
6551,3.6,54.6,yes,no,49.9,63.0,54.9,55.9,D
6552,7.6,72.4,yes,yes,100.0,99.2,100.0,99.1,A
6553,0.6,73.7,yes,no,26.5,56.6,24.1,37.1,F
6554,5.7,62.8,no,no,78.0,52.9,66.0,71.2,C
6555,3.6,74.9,yes,yes,73.4,63.2,78.0,66.8,D
6556,1.4,67.5,yes,no,33.3,46.3,50.0,45.9,E
6557,1.2,62.3,yes,yes,61.2,30.9,33.0,31.6,F
6558,5.4,68.3,no,yes,70.6,69.5,68.2,63.8,D
6559,1.6,81.8,yes,yes,33.7,46.8,39.0,40.4,E
6560,6.9,73.4,yes,yes,100.0,93.8,78.5,90.2,B
6561,2.8,70.5,yes,yes,56.2,44.6,55.4,55.8,D
6562,3.1,92.7,yes,no,60.7,71.3,62.6,61.7,D
6563,5.5,82.2,yes,yes,62.6,63.3,88.3,68.8,D
6564,2.2,81.8,yes,no,65.5,56.2,53.3,56.3,D
6565,0.6,61.1,yes,yes,45.7,35.1,35.8,30.6,F
6566,3.8,87.5,yes,no,61.1,39.6,66.3,62.8,D
6567,4.5,51.8,yes,no,66.9,62.6,76.0,65.4,D
6568,3.8,60.7,no,yes,40.7,27.9,48.0,48.3,E
6569,3.9,70.6,yes,yes,52.1,53.5,46.4,55.2,D
6570,5.5,94.5,yes,no,84.4,57.5,100.0,77.6,C
6571,6.8,51.4,yes,yes,93.5,95.0,68.0,83.6,C
6572,3.2,72.2,yes,no,60.7,56.6,55.1,62.2,D
6573,6.4,56.0,yes,no,75.0,69.8,74.5,76.9,C
6574,1.0,61.5,no,yes,31.1,52.9,49.4,31.4,F
6575,4.1,70.3,yes,no,47.7,51.5,48.0,53.7,E
6576,3.3,54.9,no,no,63.5,63.5,44.6,55.4,D
6577,4.0,91.5,yes,no,62.5,47.8,63.0,59.5,D
6578,1.2,54.1,yes,no,26.4,10.8,33.9,21.4,F
6579,1.5,79.3,yes,no,32.1,40.8,29.1,42.5,E
6580,2.7,58.2,yes,yes,56.1,39.4,51.5,46.3,E
6581,2.6,55.3,no,no,38.8,39.2,49.0,45.6,E
6582,3.4,73.1,yes,no,53.8,55.7,48.6,57.6,D
6583,3.9,67.3,no,no,48.6,49.4,45.0,57.4,D
6584,2.2,52.3,yes,no,31.7,21.1,39.7,37.6,F
6585,5.1,53.2,yes,no,55.6,60.6,48.2,57.1,D
6586,3.3,65.0,yes,yes,43.9,45.2,43.9,46.5,E
6587,1.0,89.1,yes,no,32.9,32.5,51.2,38.6,F
6588,2.3,92.6,yes,yes,60.2,62.5,48.2,46.1,E
6589,4.7,53.3,no,yes,61.7,60.0,49.9,53.4,E
6590,5.1,58.6,no,no,62.6,51.5,77.5,56.6,D
6591,6.5,67.0,yes,no,97.8,82.8,90.1,86.1,B
6592,2.3,82.5,yes,no,50.4,30.9,48.0,54.3,E
6593,4.7,64.3,yes,yes,61.1,48.5,64.2,58.6,D
6594,4.1,61.1,yes,no,59.9,62.2,70.1,59.8,D
6595,6.9,79.4,yes,yes,74.4,100.0,99.6,93.4,B
6596,6.0,84.1,yes,no,96.6,81.5,98.8,89.2,B
6597,1.5,74.4,yes,yes,43.1,42.5,58.4,46.7,E
6598,7.7,83.4,no,yes,93.4,91.9,90.5,92.3,B
6599,3.2,50.2,yes,yes,33.3,41.7,53.2,39.8,F
6600,7.7,66.4,yes,no,96.6,85.5,100.0,97.2,A
6601,2.6,80.5,yes,yes,70.8,32.8,47.7,45.7,E
6602,4.0,82.5,yes,no,49.5,99.5,96.7,74.4,C
6603,4.6,59.7,yes,yes,78.2,52.7,64.8,69.0,D
6604,1.0,66.6,yes,no,54.8,47.2,30.9,34.4,F
6605,5.9,61.3,no,no,52.1,74.8,58.1,71.1,C
6606,1.3,94.9,yes,no,33.6,39.1,41.1,40.2,E
6607,1.7,64.8,yes,yes,53.5,50.2,42.6,47.8,E
6608,2.7,94.1,yes,yes,55.0,76.1,54.1,59.1,D
6609,7.7,94.2,no,yes,83.4,90.3,95.4,89.6,B
6610,7.8,76.3,yes,yes,96.6,94.5,83.2,89.6,B
6611,4.2,93.5,no,yes,48.2,89.2,68.1,72.5,C
6612,4.5,53.8,yes,no,64.5,66.5,70.0,56.9,D
6613,2.1,56.3,yes,yes,43.8,18.6,24.3,35.8,F
6614,3.6,70.3,no,no,67.2,39.1,67.0,56.1,D
6615,7.9,84.6,yes,yes,99.2,96.2,100.0,94.1,B
6616,6.4,98.5,yes,no,100.0,90.7,100.0,98.9,A
6617,5.7,73.3,yes,no,69.0,70.6,61.8,68.9,D
6618,2.6,50.4,yes,yes,21.4,42.4,22.5,39.1,F
6619,6.2,59.1,no,no,76.0,98.1,77.1,80.8,C
6620,7.7,71.9,yes,yes,86.4,84.9,83.4,88.5,B
6621,7.9,84.5,yes,yes,94.6,95.0,78.2,97.1,A
6622,5.0,79.3,yes,no,64.5,60.2,62.3,71.8,C
6623,1.7,93.8,no,yes,50.9,54.6,52.9,55.8,D
6624,7.7,63.3,no,yes,92.3,74.2,92.4,85.7,B
6625,4.6,77.0,yes,yes,63.5,65.9,63.6,60.9,D
6626,0.8,57.2,yes,yes,27.1,31.5,34.8,35.8,F
6627,1.1,82.3,yes,yes,52.0,42.3,51.8,45.7,E
6628,4.8,88.1,no,yes,82.7,88.6,82.1,81.0,C
6629,6.8,75.7,yes,no,65.8,80.6,79.3,80.9,C
6630,7.6,72.4,yes,yes,86.9,93.5,66.7,85.7,B
6631,7.6,59.3,yes,yes,80.0,67.5,66.8,74.5,C
6632,4.8,96.7,yes,yes,59.0,75.3,69.5,67.7,D
6633,7.9,80.3,yes,yes,95.3,82.9,78.5,94.0,B
6634,1.6,90.8,yes,yes,43.9,62.6,65.1,54.1,E
6635,1.2,51.2,yes,yes,15.0,14.8,22.9,21.9,F
6636,0.7,62.6,no,no,26.1,11.4,42.0,22.9,F
6637,6.3,74.1,yes,no,91.9,79.1,79.5,77.7,C
6638,7.4,76.8,yes,no,100.0,100.0,99.4,95.0,A
6639,6.8,70.2,yes,yes,66.5,74.5,63.7,74.5,C
6640,7.5,66.9,yes,no,94.7,89.3,100.0,89.2,B
6641,4.6,72.5,yes,no,61.4,49.2,68.3,62.9,D
6642,6.2,68.3,yes,yes,82.0,97.4,71.7,71.6,C
6643,3.0,52.0,yes,yes,56.9,42.0,60.7,54.4,E
6644,6.2,84.6,no,no,79.1,93.1,90.0,90.5,B
6645,6.1,88.6,yes,no,78.2,81.1,69.5,78.2,C
6646,3.8,65.6,yes,yes,55.1,53.9,49.5,55.4,D
6647,0.8,98.3,yes,yes,22.3,46.5,43.9,41.2,E
6648,2.5,99.3,yes,yes,62.7,67.4,76.4,59.5,D
6649,7.1,78.4,yes,no,100.0,63.7,77.4,82.6,C
6650,4.9,89.7,yes,no,60.7,82.7,73.2,66.1,D
6651,3.5,77.3,yes,no,29.9,50.5,48.6,58.5,D
6652,7.6,63.1,yes,no,84.4,84.7,94.7,89.2,B
6653,3.2,53.5,yes,no,68.4,36.9,49.7,44.9,E
6654,3.0,67.2,yes,yes,33.9,33.0,37.1,44.6,E
6655,6.3,59.3,yes,no,88.4,89.0,82.1,76.4,C
6656,3.2,96.1,yes,yes,62.8,67.0,56.9,70.2,C
6657,3.8,98.6,yes,yes,69.4,74.8,66.2,66.3,D
6658,5.9,76.6,yes,yes,85.0,94.5,82.9,85.7,B
6659,3.7,78.2,yes,yes,44.3,68.7,66.6,53.8,E
6660,2.9,96.5,yes,yes,50.0,46.7,56.7,59.6,D
6661,0.6,87.4,yes,yes,41.9,24.8,43.4,30.8,F
6662,7.0,58.1,yes,yes,96.9,88.1,96.0,83.6,C
6663,4.5,97.6,yes,no,87.0,93.7,100.0,83.6,C
6664,6.9,78.6,yes,no,79.4,78.7,63.4,88.3,B
6665,5.1,51.0,yes,no,58.8,48.7,62.7,59.8,D
6666,2.0,59.8,no,yes,39.2,47.8,55.0,41.3,E
6667,3.2,89.8,yes,yes,71.2,67.2,70.8,66.7,D
6668,3.6,56.4,yes,no,49.0,42.9,50.2,50.0,E
6669,6.0,92.6,yes,yes,86.5,77.2,96.5,91.9,B
6670,4.6,89.3,no,yes,64.0,58.7,62.1,69.2,D
6671,5.3,51.8,yes,yes,58.2,65.5,75.9,59.7,D
6672,6.1,66.6,yes,yes,97.2,93.4,81.6,82.5,C
6673,2.6,75.3,yes,no,74.4,66.9,53.2,56.5,D
6674,7.1,53.8,yes,yes,73.8,59.2,45.9,69.0,D
6675,3.9,79.0,yes,no,65.2,73.6,70.3,62.6,D
6676,5.5,99.0,yes,no,83.2,100.0,78.2,91.2,B
6677,2.1,80.0,no,no,45.8,52.3,63.1,48.6,E
6678,2.3,74.7,yes,no,38.7,39.7,49.0,38.4,F
6679,6.0,93.3,yes,yes,96.4,92.7,84.7,86.7,B
6680,3.1,98.2,no,yes,53.3,39.8,35.5,55.5,D
6681,7.1,95.1,yes,no,82.0,71.0,81.4,88.8,B
6682,5.5,51.8,no,yes,54.6,54.9,57.2,55.7,D
6683,5.5,55.0,yes,yes,83.6,72.2,74.4,73.6,C
6684,3.4,80.8,yes,no,67.8,31.4,54.0,61.0,D
6685,7.3,61.3,yes,no,83.8,82.6,96.3,80.5,C
6686,7.6,76.1,yes,no,90.4,99.8,80.9,90.2,B
6687,2.4,91.9,no,no,49.6,69.2,35.7,55.8,D
6688,4.4,96.9,no,no,64.1,69.3,73.7,66.1,D
6689,7.3,66.7,yes,yes,78.7,78.2,90.6,83.5,C
6690,1.3,92.4,yes,no,38.6,58.6,43.9,46.5,E
6691,2.7,75.2,yes,no,47.4,65.8,51.6,54.0,E
6692,7.7,82.9,yes,yes,88.2,91.6,87.8,89.8,B
6693,4.1,56.3,yes,no,67.0,69.4,58.6,62.4,D
6694,7.6,53.2,yes,no,81.1,87.6,88.5,80.4,C
6695,3.4,89.0,no,no,56.1,78.3,58.8,57.2,D
6696,4.5,79.9,yes,no,73.0,36.2,61.7,69.4,D
6697,3.9,91.2,yes,yes,55.2,75.0,75.7,66.5,D
6698,3.9,55.8,yes,yes,26.9,45.2,59.9,47.1,E
6699,7.4,58.6,yes,yes,75.7,90.4,90.8,89.8,B
6700,5.7,53.1,yes,no,74.4,76.9,68.8,68.9,D
6701,7.6,82.5,no,yes,100.0,99.5,100.0,99.4,A
6702,3.0,80.8,yes,yes,59.6,65.3,80.3,62.7,D
6703,8.0,71.3,yes,no,96.1,88.6,86.4,90.5,B
6704,5.8,56.8,yes,yes,63.1,83.3,78.5,78.0,C
6705,1.5,51.2,yes,yes,9.3,27.8,25.0,23.7,F
6706,3.6,62.9,yes,no,48.6,39.2,47.0,48.7,E
6707,2.4,50.1,yes,yes,48.1,38.1,34.7,33.2,F
6708,2.3,97.4,yes,yes,51.6,58.5,82.5,51.1,E
6709,7.5,58.5,yes,no,73.4,91.6,85.5,88.9,B
6710,7.7,63.3,yes,no,73.9,90.7,89.8,78.6,C
6711,0.6,89.9,yes,yes,22.1,34.0,27.1,35.1,F
6712,1.5,99.7,yes,yes,49.1,36.1,41.8,45.9,E
6713,2.6,81.0,yes,no,49.4,60.1,27.9,58.8,D
6714,6.9,62.7,yes,no,98.2,87.1,87.2,87.5,B
6715,5.1,72.6,yes,yes,52.5,47.8,48.8,62.1,D
6716,4.7,53.0,yes,yes,41.6,57.9,53.3,50.9,E
6717,5.0,55.5,no,no,68.7,72.2,48.7,52.2,E
6718,7.6,85.5,yes,yes,83.3,97.1,81.4,97.5,A
6719,2.6,91.5,yes,yes,68.8,50.6,55.7,56.8,D
6720,1.4,63.5,yes,no,33.4,21.4,39.3,42.4,E
6721,5.1,86.9,no,yes,72.2,86.3,100.0,82.4,C
6722,7.8,82.0,yes,yes,99.2,99.8,92.6,90.3,B
6723,5.8,75.5,yes,yes,73.7,70.0,60.3,73.4,C
6724,7.2,64.5,yes,no,66.7,76.0,80.9,77.4,C
6725,7.2,99.3,no,no,87.5,75.8,97.7,93.2,B
6726,2.1,62.4,yes,no,30.4,49.0,42.1,46.4,E
6727,5.6,60.4,yes,yes,52.4,55.9,65.0,67.4,D
6728,7.0,55.5,yes,yes,84.1,87.0,88.2,81.3,C
6729,1.3,82.9,yes,no,36.3,45.8,34.1,44.5,E
6730,5.4,95.1,yes,no,100.0,86.4,100.0,88.5,B
6731,2.5,56.7,yes,yes,36.1,55.8,55.0,44.1,E
6732,6.7,55.2,yes,no,58.3,58.6,74.4,70.0,D
6733,2.2,95.2,yes,no,61.3,81.6,51.4,63.6,D
6734,3.3,83.0,yes,no,57.8,68.2,76.1,63.5,D
6735,5.6,98.5,yes,no,77.1,81.6,70.0,81.8,C
6736,4.7,85.5,yes,yes,55.9,60.1,67.7,65.6,D
6737,1.4,88.6,yes,yes,51.2,59.2,47.8,49.9,E
6738,2.2,73.1,no,no,45.9,44.0,55.4,48.6,E
6739,7.1,61.9,no,no,90.7,91.8,76.8,79.7,C
6740,7.9,78.5,yes,no,100.0,100.0,79.7,91.0,B
6741,5.7,67.9,yes,yes,68.8,67.2,69.3,75.5,C
6742,0.6,73.5,yes,no,24.7,31.3,22.8,26.4,F
6743,6.1,75.8,yes,yes,100.0,64.6,90.3,79.4,C
6744,5.3,51.3,yes,no,55.5,83.6,73.1,72.7,C
6745,3.6,80.4,yes,no,84.4,73.3,58.0,69.3,D
6746,2.2,67.9,yes,no,47.3,38.8,48.3,40.4,E
6747,1.7,90.6,yes,no,30.2,28.6,53.5,47.9,E
6748,1.1,52.8,yes,no,31.9,43.8,29.9,37.7,F
6749,5.3,77.8,yes,yes,95.0,76.0,67.3,76.1,C
6750,3.0,68.0,no,yes,50.6,35.5,43.7,46.4,E
6751,4.4,54.7,yes,yes,46.5,55.6,47.1,52.8,E
6752,4.4,70.7,yes,yes,43.1,67.9,61.9,53.6,E
6753,5.1,70.5,yes,no,58.8,91.7,76.9,76.3,C
6754,5.0,87.7,yes,no,69.9,64.8,57.2,67.3,D
6755,4.4,57.6,yes,no,66.0,42.9,55.5,54.7,E
6756,1.7,91.5,yes,yes,53.0,57.5,48.0,47.3,E
6757,0.7,52.4,yes,yes,32.5,19.5,23.7,33.4,F
6758,4.8,75.8,yes,yes,62.5,49.5,54.6,59.1,D
6759,3.7,82.5,yes,yes,52.5,62.6,58.5,55.2,D
6760,3.6,50.7,no,yes,62.8,69.4,70.0,57.2,D
6761,3.7,53.5,no,yes,29.3,52.1,52.5,45.4,E
6762,1.4,63.7,yes,yes,17.3,28.2,22.8,30.4,F
6763,1.8,69.1,no,yes,36.0,49.9,57.5,43.2,E
6764,5.5,67.3,no,no,50.8,77.3,61.0,65.6,D
6765,4.4,98.6,yes,yes,93.7,83.2,83.7,78.0,C
6766,5.1,58.3,yes,no,67.9,51.2,84.2,72.1,C
6767,1.5,94.5,yes,no,57.1,52.1,62.9,58.1,D
6768,6.6,97.2,yes,no,100.0,100.0,92.9,98.3,A
6769,3.3,58.8,yes,no,51.4,52.0,61.6,58.5,D
6770,5.1,87.9,yes,yes,68.7,93.9,87.6,84.4,C
6771,4.0,99.9,yes,yes,57.4,70.5,55.2,66.0,D
6772,4.0,62.4,yes,no,53.5,62.8,55.8,59.2,D
6773,6.3,75.1,yes,no,80.2,90.3,85.1,78.0,C
6774,1.3,87.9,yes,no,33.6,41.2,38.9,43.4,E
6775,1.1,86.7,yes,no,38.1,47.3,32.4,39.8,F
6776,1.3,91.7,no,yes,49.9,48.0,30.2,49.4,E
6777,8.0,67.4,no,no,85.3,92.0,71.6,88.0,B
6778,7.5,56.0,no,no,94.1,87.9,99.9,78.3,C
6779,5.8,83.8,yes,no,81.4,69.5,68.6,77.8,C
6780,3.9,67.0,yes,no,65.3,66.2,56.9,63.8,D
6781,1.1,82.3,yes,yes,57.1,35.3,57.0,45.7,E
6782,6.7,73.7,yes,no,82.4,74.2,68.1,77.9,C
6783,1.9,72.9,yes,no,27.9,47.5,47.2,51.9,E
6784,2.5,94.1,yes,no,61.9,42.3,58.3,49.0,E
6785,6.8,82.0,yes,yes,73.0,93.1,84.6,83.7,C
6786,2.4,81.2,yes,yes,43.8,43.6,29.8,43.4,E
6787,6.8,98.5,no,yes,85.0,100.0,89.4,95.2,A
6788,6.4,63.5,no,yes,87.3,85.2,94.0,84.5,C
6789,6.8,84.4,yes,yes,70.0,74.3,76.6,79.8,C
6790,5.6,67.8,yes,no,73.8,82.2,73.7,73.9,C
6791,3.1,79.9,yes,no,70.7,67.4,61.9,62.3,D
6792,5.4,90.9,yes,no,69.0,91.4,93.2,81.2,C
6793,6.7,96.1,yes,yes,89.7,95.2,90.8,99.4,A
6794,6.1,71.4,yes,no,62.6,74.1,61.7,77.5,C
6795,7.0,91.6,yes,no,100.0,93.1,98.9,90.3,B
6796,7.9,66.8,no,yes,79.8,81.1,68.4,82.3,C
6797,5.7,83.1,yes,yes,77.5,92.0,66.4,80.2,C
6798,7.5,93.9,no,no,81.8,80.2,100.0,91.4,B
6799,2.5,84.3,yes,no,50.3,66.3,52.8,57.2,D
6800,7.8,85.3,yes,yes,79.7,100.0,100.0,100.0,A
6801,7.3,91.9,yes,no,98.3,100.0,71.8,93.0,B
6802,0.8,62.6,no,yes,22.3,41.8,38.2,32.1,F
6803,4.9,87.3,yes,yes,78.7,79.8,68.7,79.0,C
6804,4.3,81.9,yes,yes,71.3,57.1,78.5,68.1,D
6805,6.6,77.3,yes,no,100.0,58.1,78.5,79.1,C
6806,1.4,98.8,yes,no,43.3,61.9,64.7,57.0,D
6807,4.5,70.6,yes,no,72.1,70.6,75.6,71.5,C
6808,4.3,61.7,yes,no,55.9,48.1,58.8,60.3,D
6809,3.5,92.0,yes,yes,35.7,73.5,50.0,56.3,D
6810,7.9,59.3,yes,no,100.0,82.3,79.0,86.8,B
6811,4.5,87.3,yes,yes,69.8,81.8,91.7,80.4,C
6812,3.6,96.4,yes,yes,73.8,75.2,55.8,73.3,C
6813,6.9,91.1,yes,no,96.5,100.0,83.6,97.1,A
6814,1.5,81.7,yes,no,48.8,51.2,43.0,46.1,E
6815,2.7,96.2,yes,no,93.5,46.0,33.6,55.5,D
6816,2.6,74.4,yes,yes,47.1,30.1,40.9,44.7,E
6817,7.5,53.8,yes,no,77.7,79.6,80.1,80.2,C
6818,7.1,86.7,yes,yes,85.7,78.7,91.0,82.2,C
6819,5.1,85.8,yes,yes,83.4,90.7,97.0,83.0,C
6820,2.9,93.3,no,no,64.7,47.7,38.9,54.8,E
6821,4.0,70.3,no,no,71.6,63.9,62.5,61.1,D
6822,4.8,57.3,yes,yes,64.9,74.5,73.6,64.8,D
6823,4.6,55.1,yes,yes,61.3,41.4,59.0,55.4,D
6824,2.4,67.3,yes,yes,67.5,57.5,58.5,53.4,E
6825,1.5,89.6,yes,yes,38.4,40.3,34.0,38.6,F
6826,7.3,76.1,yes,no,100.0,88.6,89.7,93.9,B
6827,5.3,58.5,yes,no,61.7,48.7,57.3,64.9,D
6828,1.6,62.1,yes,no,36.0,8.8,36.0,31.9,F
6829,7.9,67.4,yes,no,74.5,83.1,98.9,86.6,B
6830,3.6,74.0,yes,yes,41.4,53.3,56.3,51.2,E
6831,6.0,92.0,yes,yes,90.3,79.3,64.9,75.1,C
6832,1.8,99.6,no,no,59.1,51.9,48.1,57.4,D
6833,7.5,80.0,no,no,81.3,94.3,70.3,82.4,C
6834,1.1,69.5,yes,no,59.0,56.9,34.3,46.1,E
6835,7.7,59.2,yes,yes,86.6,75.8,81.4,80.2,C
6836,6.0,75.6,no,no,86.2,85.3,75.9,87.5,B
6837,2.2,80.7,yes,no,54.0,56.9,51.2,58.3,D
6838,1.9,66.3,yes,no,45.9,41.2,48.7,39.9,F
6839,6.8,66.2,no,yes,89.2,87.7,79.4,83.2,C
6840,0.8,91.4,yes,yes,44.2,57.6,38.5,41.2,E
6841,1.4,83.0,yes,no,62.2,30.5,39.6,40.8,E
6842,5.5,72.5,yes,no,74.8,78.7,86.6,82.5,C
6843,1.1,77.9,yes,yes,51.3,49.5,43.6,47.4,E
6844,4.6,75.2,no,no,59.9,53.8,41.8,62.6,D
6845,4.8,58.7,yes,yes,52.1,52.7,56.8,57.7,D
6846,0.6,93.5,yes,yes,42.4,65.0,39.9,46.2,E
6847,3.3,54.5,yes,no,45.2,53.3,59.5,42.1,E
6848,0.7,60.7,yes,no,24.5,36.4,19.0,32.0,F
6849,7.8,78.1,yes,no,80.1,86.5,93.6,87.8,B
6850,2.1,73.1,no,no,21.8,34.6,40.7,43.4,E
6851,5.7,79.8,yes,no,82.4,79.8,95.5,71.8,C
6852,5.6,96.0,yes,yes,84.8,90.3,87.0,81.5,C
6853,6.3,64.3,yes,yes,83.8,68.4,92.2,75.8,C
6854,3.0,57.5,yes,no,39.8,55.9,23.4,50.1,E
6855,1.9,56.1,yes,no,39.4,21.5,35.1,36.7,F
6856,4.5,53.0,yes,yes,66.4,73.1,56.9,64.1,D
6857,5.7,89.5,no,yes,75.2,62.2,80.7,73.1,C
6858,6.2,72.9,yes,yes,71.5,85.5,79.5,76.0,C
6859,0.9,62.8,yes,no,31.0,48.9,46.0,39.9,F
6860,6.1,83.7,yes,yes,77.3,91.3,73.2,73.4,C
6861,1.3,88.9,yes,no,49.5,59.9,61.2,51.7,E
6862,4.4,96.9,yes,no,61.8,83.1,64.2,64.0,D
6863,4.7,70.0,yes,yes,53.6,54.8,57.2,63.2,D
6864,1.5,84.5,no,no,50.3,41.5,53.6,52.8,E
6865,7.7,63.5,no,no,93.5,82.9,93.3,81.1,C
6866,5.3,93.3,yes,no,80.9,58.4,77.7,72.7,C
6867,2.2,95.4,yes,no,53.1,77.7,55.2,51.6,E
6868,0.9,81.5,yes,yes,41.4,50.9,42.9,37.4,F
6869,6.3,82.9,yes,no,71.0,78.7,88.4,86.1,B
6870,6.8,83.0,yes,no,100.0,76.4,82.4,86.9,B
6871,1.2,79.6,no,no,69.8,48.3,49.5,48.4,E
6872,2.4,71.9,yes,no,45.2,55.5,33.3,55.8,D
6873,5.3,87.0,yes,no,81.3,68.7,60.0,84.3,C
6874,3.6,98.8,yes,yes,78.1,75.9,81.8,74.7,C
6875,3.1,87.3,yes,no,70.0,68.0,54.5,65.6,D
6876,3.7,65.5,yes,yes,47.4,73.3,41.4,53.2,E
6877,4.3,75.0,no,no,72.7,75.0,72.9,71.0,C
6878,1.9,79.9,no,yes,46.3,52.1,39.8,41.4,E
6879,3.4,54.1,yes,yes,46.1,63.1,58.9,56.8,D
6880,1.0,74.6,yes,no,41.9,50.4,34.4,45.0,E
6881,0.5,55.1,yes,yes,39.5,23.7,34.5,30.4,F
6882,7.8,75.5,yes,yes,100.0,87.8,93.0,98.2,A
6883,0.9,54.3,yes,no,44.2,41.0,49.5,37.5,F
6884,0.8,68.1,yes,no,46.9,36.1,35.1,40.1,E
6885,7.2,97.7,yes,no,96.7,89.4,100.0,98.8,A
6886,7.8,50.4,yes,no,89.5,93.9,83.9,91.9,B
6887,6.8,63.7,yes,yes,79.7,67.4,97.1,78.0,C
6888,1.5,68.6,no,yes,38.4,61.7,45.0,46.6,E
6889,5.3,79.5,yes,no,76.5,73.4,81.2,78.7,C
6890,5.7,98.3,no,no,94.1,66.7,100.0,93.4,B
6891,6.3,82.0,yes,no,93.0,88.4,75.1,78.1,C
